1	3.2095922255943265E+01	9.9512174371868545E-01	4.9076134308180281E+02
2	3.2097799542730286E+01	9.9486195625543306E-01	4.9063322444186116E+02
3	3.2089811161315005E+01	9.9363487411845730E-01	4.9002806785532783E+02
4	3.2055584756131260E+01	9.6811882489321754E-01	4.7744439086609299E+02
5	3.1941599811752443E+01	9.4339466612073619E-01	4.6525124822566772E+02
6	3.1826332419510234E+01	9.0353408155579784E-01	4.4559331778590740E+02
7	3.1717462372462499E+01	8.7808294955584798E-01	4.3304165583892592E+02
8	3.1669121773226699E+01	8.6334551322851294E-01	4.2577363653250620E+02
9	3.1560610822509013E+01	8.3001644665273810E-01	4.0933683613131427E+02
10	3.1545890623040027E+01	8.2858238361049696E-01	4.0862960336395031E+02
11	3.1530226495031229E+01	8.2693387359107817E-01	4.0781661239443281E+02
12	3.1522307819233845E+01	8.2644487640518494E-01	4.0757545505139717E+02
13	3.1472005669494184E+01	8.1565876299857243E-01	4.0225609836416334E+02
14	3.1438306950076374E+01	8.1223185930139485E-01	4.0056606207297131E+02
15	3.1316489048266700E+01	7.9488731555211289E-01	3.9201230305879284E+02
16	3.1244287490503936E+01	7.9045435890089211E-01	3.8982611451079993E+02
17	3.1045368683479548E+01	7.7885529132777986E-01	3.8410583554331879E+02
18	3.0857048971876612E+01	7.5933482816901832E-01	3.7447898457976390E+02
19	3.0726775249879886E+01	7.4531185213435125E-01	3.6756331361164700E+02
20	3.0518243777929925E+01	7.2760809738202747E-01	3.5883240353488219E+02
21	3.0355098614820765E+01	7.1574082165844455E-01	3.5297985312123751E+02
22	3.0239319452048647E+01	7.0783086951815766E-01	3.4907892465637082E+02
23	3.0154094179319316E+01	7.0296666070239755E-01	3.4668005671230185E+02
24	2.9979819044569652E+01	6.9311171463204946E-01	3.4181992115601361E+02
25	2.9845947118620536E+01	6.7838818958227021E-01	3.3455876243454270E+02
26	2.9678557448356511E+01	6.5641582831945688E-01	3.2372271589844655E+02
27	2.9523249421789071E+01	6.4446122319984767E-01	3.1782709749643266E+02
28	2.9451899279690537E+01	6.4152023275975112E-01	3.1637669765592779E+02
29	2.9283189185384739E+01	6.3441550046205797E-01	3.1287287715691735E+02
30	2.9211912868425703E+01	6.3221440136804918E-01	3.1178736741456640E+02
31	2.9125740406892486E+01	6.2845353283372063E-01	3.0993263064018544E+02
32	2.8926001867425352E+01	6.2173076704525121E-01	3.0661718347163639E+02
33	2.8738309976943391E+01	6.1144186771905340E-01	3.0154303642979897E+02
34	2.8577389597094978E+01	6.0646863362361825E-01	2.9909040080049857E+02
35	2.7755949274618803E+01	5.7185693963378370E-01	2.8202105070740140E+02
36	2.7351229000852605E+01	5.5547274786276124E-01	2.7394090573055740E+02
37	2.6958786111148900E+01	5.3481344015878607E-01	2.6375241406113082E+02
38	2.6752801447456584E+01	5.2495359405043873E-01	2.5888986196712256E+02
39	2.6611712737484584E+01	5.1381840703092363E-01	2.5339835364499194E+02
40	2.6601661136003816E+01	5.1340002018087727E-01	2.5319201899925380E+02
41	2.6600460670164338E+01	5.1339410454093282E-01	2.5318910160002838E+02
42	2.6462283871640711E+01	5.1035306688284920E-01	2.5168936175928650E+02
43	2.5056901595507892E+01	4.7688654935262442E-01	2.3518477506416670E+02
44	2.3914392226915890E+01	4.4712850480782440E-01	2.2050908538049052E+02
45	2.3532213723915216E+01	4.3902309096781889E-01	2.1651176162843367E+02
46	2.3263430952840185E+01	4.3282233773701495E-01	2.1345375389935279E+02
47	2.3118702600726714E+01	4.2966958616760920E-01	2.1189892042860288E+02
48	2.2915556032918584E+01	4.2375637437173130E-01	2.0898271868626355E+02
